Timestamp (seconds passed),SmO2 filtered,HBDiff filtered,O2HB unfiltered,HHb unfiltered,Muscle state
62.998,70.5,23.0,36.1,13.1,2
63.098,70.5,23.0,36.1,13.1,2
63.187,70.5,23.0,36.1,13.1,2
63.294,70.5,23.0,36.1,13.1,2
63.403,70.5,23.0,36.1,13.1,2
63.488,70.5,23.0,36.1,13.1,2
63.596,70.5,23.0,36.1,13.1,2
63.699,70.6,23.0,36.1,13.1,2
63.787,70.6,23.0,36.1,13.1,2
63.896,70.6,23.0,36.1,13.1,2
64.034,70.6,23.0,36.1,13.1,2
64.147,70.6,23.0,36.1,13.1,2
64.193,70.6,23.0,36.1,13.1,2
64.280,70.6,23.0,36.1,13.1,2
64.386,70.6,23.0,36.1,13.1,2
64.496,70.5,23.0,36.1,13.1,2
64.584,70.5,23.0,36.1,13.1,2
64.690,70.5,23.0,36.1,13.1,2
64.794,70.5,23.0,36.1,13.1,2
64.882,70.5,23.0,36.1,13.1,2
64.992,70.5,23.0,36.1,13.1,2
65.077,70.5,23.0,36.1,13.1,2
65.183,70.5,23.0,36.1,13.1,2
65.286,70.5,23.0,36.1,13.1,2
65.380,70.5,23.0,36.1,13.1,2
65.487,70.5,23.0,36.1,13.1,2
65.589,70.5,23.0,36.1,13.1,2
65.679,70.5,23.0,36.1,13.1,2
65.790,70.5,23.0,36.1,13.1,2
65.890,70.5,23.0,36.1,13.1,2
65.980,70.5,23.0,36.1,13.1,2
66.088,70.5,23.0,36.1,13.1,2
66.187,70.5,23.0,36.1,13.1,2
66.280,70.5,23.0,36.1,13.1,2
66.385,70.5,23.0,36.1,13.1,2
66.489,70.5,23.0,36.1,13.1,2
66.579,70.5,23.0,36.1,13.1,2
66.682,70.5,23.0,36.1,13.1,2
66.774,70.5,23.0,36.1,13.1,2
66.886,70.5,23.0,36.1,13.1,2
66.988,70.5,23.0,36.1,13.1,2
67.120,70.4,23.0,36.1,13.1,2
67.225,70.4,23.0,36.1,13.1,2
67.332,70.4,23.0,36.1,13.1,2
67.377,70.4,23.0,36.1,13.1,2
67.482,70.4,23.0,36.1,13.1,2
67.584,70.4,23.0,36.1,13.1,2
67.676,70.4,23.0,36.1,13.1,2
67.782,70.4,23.1,36.1,13.1,2
67.869,70.4,23.1,36.1,13.1,2
67.973,70.4,23.1,36.1,13.1,2
68.081,70.4,23.1,36.2,13.1,2
68.167,70.4,23.1,36.2,13.1,2
68.275,70.4,23.1,36.2,13.1,2
68.385,70.4,23.1,36.2,13.1,2
68.528,70.4,23.1,36.2,13.1,2
68.572,70.4,23.1,36.2,13.1,2
68.663,70.4,23.1,36.2,13.1,2
68.771,70.4,23.1,36.2,13.1,2
68.891,70.4,23.1,36.2,13.1,2
68.962,70.4,23.1,36.2,13.1,2
69.067,70.4,23.1,36.2,13.1,2
69.177,70.4,23.1,36.2,13.1,2
69.312,70.4,23.1,36.3,13.1,2
69.413,70.4,23.1,36.3,13.1,2
69.473,70.4,23.2,36.3,13.1,2
69.564,70.4,23.2,36.3,13.1,2
69.668,70.4,23.2,36.3,13.1,2
69.778,70.4,23.2,36.3,13.1,2
69.862,70.4,23.2,36.3,13.1,2
70.031,70.4,23.2,36.3,13.1,2
70.056,70.4,23.2,36.3,13.1,2
70.162,70.4,23.2,36.4,13.1,2
70.267,70.4,23.2,36.4,13.1,2
70.360,70.4,23.2,36.4,13.1,2
70.461,70.4,23.2,36.4,13.1,2
70.568,70.4,23.3,36.4,13.1,2
70.659,70.4,23.3,36.4,13.1,2
70.810,70.5,23.3,36.4,13.1,2
70.851,70.5,23.3,36.4,13.1,2
70.992,70.5,23.3,36.4,13.1,2
71.110,70.5,23.3,36.4,13.1,2
71.153,70.5,23.3,36.4,13.1,2
71.323,70.5,23.3,36.4,13.1,2
71.363,70.5,23.3,36.4,13.1,2
71.455,70.5,23.3,36.5,13.1,2
71.563,70.5,23.3,36.5,13.1,2
71.669,70.5,23.4,36.5,13.1,2
71.774,70.5,23.4,36.5,13.1,2
71.861,70.5,23.4,36.5,13.1,2
71.950,70.5,23.4,36.5,13.1,2
72.055,70.5,23.4,36.5,13.1,2
72.161,70.6,23.4,36.5,13.1,2
72.330,70.6,23.4,36.5,13.1,2
72.350,70.6,23.4,36.5,13.1,2
72.459,70.6,23.4,36.5,13.1,2
72.549,70.6,23.4,36.5,13.1,2
72.655,70.6,23.4,36.5,13.1,2
72.744,70.6,23.4,36.5,13.1,2
72.849,70.6,23.4,36.5,13.1,2
72.958,70.6,23.4,36.5,13.1,2
73.045,70.6,23.4,36.5,13.1,2
73.150,70.6,23.4,36.5,13.1,2
73.317,70.5,23.4,36.5,13.1,2
73.340,70.5,23.4,36.5,13.1,2
73.464,70.5,23.4,36.5,13.1,2
73.539,70.5,23.4,36.5,13.1,2
73.643,70.5,23.4,36.5,13.1,2
73.810,70.5,23.5,36.5,13.1,2
73.835,70.5,23.5,36.5,13.1,2
73.944,70.5,23.5,36.5,13.1,2
74.050,70.5,23.5,36.5,13.1,2
74.139,70.5,23.5,36.5,13.1,2
74.243,70.5,23.5,36.5,13.1,2
74.349,70.5,23.5,36.5,13.1,2
74.438,70.6,23.5,36.5,13.1,2
74.545,70.6,23.5,36.5,13.1,2
74.634,70.6,23.5,36.5,13.1,2
74.738,70.6,23.5,36.6,13.1,2
74.844,70.6,23.5,36.6,13.1,2
74.934,70.6,23.5,36.6,13.1,2
75.039,70.6,23.5,36.6,13.1,2
75.143,70.6,23.5,36.6,13.1,2
75.234,70.6,23.5,36.6,13.1,2
75.340,70.6,23.5,36.6,13.1,2
75.443,70.6,23.5,36.6,13.1,2
75.532,70.6,23.5,36.6,13.1,2
75.641,70.6,23.5,36.6,13.1,2
75.727,70.6,23.5,36.6,13.1,2
75.833,70.6,23.5,36.6,13.1,2
75.940,70.6,23.5,36.6,13.1,2
76.027,70.6,23.5,36.6,13.1,2
76.136,70.6,23.5,36.6,13.1,2
76.240,70.6,23.5,36.6,13.1,2
76.329,70.6,23.5,36.6,13.1,2
76.434,70.6,23.5,36.6,13.1,2
76.522,70.5,23.5,36.6,13.1,2
76.628,70.5,23.5,36.6,13.1,2
76.736,70.5,23.5,36.6,13.1,2
76.870,70.5,23.5,36.6,13.1,2
76.975,70.5,23.5,36.6,13.1,2
77.082,70.5,23.5,36.6,13.1,2
77.121,70.5,23.5,36.6,13.1,2
77.230,70.5,23.5,36.6,13.1,2
77.334,70.5,23.5,36.6,13.1,2
77.425,70.6,23.6,36.6,13.1,2
77.530,70.6,23.6,36.6,13.1,2
77.633,70.6,23.6,36.6,13.1,2
77.724,70.6,23.6,36.6,13.1,2
77.827,70.6,23.6,36.6,13.1,2
77.921,70.6,23.6,36.6,13.1,2
78.022,70.6,23.6,36.6,13.1,2
78.129,70.6,23.6,36.6,13.1,2
78.278,70.6,23.6,36.6,13.1,2
78.324,70.6,23.6,36.6,13.1,2
78.428,70.6,23.6,36.6,13.1,2
78.518,70.6,23.6,36.6,13.1,2
78.624,70.6,23.6,36.6,13.1,2
78.713,70.6,23.6,36.6,13.1,2
78.819,70.6,23.6,36.6,13.1,2
78.923,70.6,23.6,36.6,13.1,2
79.060,70.6,23.5,36.6,13.1,2
79.118,70.6,23.5,36.6,13.1,2
79.222,70.6,23.5,36.6,13.1,2
79.314,70.6,23.5,36.6,13.1,2
79.418,70.6,23.5,36.6,13.1,2
79.638,70.6,23.5,36.6,13.0,2
79.639,70.6,23.5,36.6,13.0,2
79.871,70.6,23.5,36.6,13.0,2
79.872,70.6,23.5,36.6,13.0,2
79.911,70.6,23.5,36.6,13.0,2
80.017,70.6,23.5,36.6,13.0,2
80.107,70.6,23.5,36.6,13.0,2
80.216,70.6,23.5,36.6,13.0,2
80.333,70.6,23.5,36.6,13.0,2
80.407,70.6,23.5,36.6,13.0,2
80.576,70.6,23.5,36.6,13.0,2
80.616,70.6,23.5,36.6,13.0,2
80.725,70.6,23.5,36.5,13.0,2
80.814,70.6,23.5,36.5,13.0,2
80.903,70.6,23.5,36.5,13.0,2
81.069,70.6,23.5,36.5,13.0,2
81.112,70.6,23.5,36.5,13.0,2
81.282,70.6,23.5,36.5,13.0,2
81.308,70.6,23.5,36.5,13.0,2
81.417,70.6,23.5,36.5,13.0,2
81.617,70.6,23.5,36.5,13.0,2
81.619,70.6,23.5,36.5,13.0,2
81.719,70.6,23.5,36.5,13.0,2
81.807,70.6,23.5,36.5,13.0,2
81.914,70.6,23.5,36.5,13.0,2
82.064,70.6,23.5,36.5,13.0,2
82.103,70.6,23.5,36.5,13.0,2
82.239,70.6,23.5,36.5,13.0,2
82.299,70.6,23.5,36.5,13.0,2
82.404,70.5,23.5,36.5,13.0,2
82.568,70.5,23.5,36.5,13.0,2
82.595,70.5,23.5,36.5,13.0,2
82.721,70.5,23.5,36.5,13.0,2
82.798,70.5,23.5,36.5,13.0,2
82.900,70.5,23.5,36.5,13.0,2
83.017,70.5,23.5,36.5,13.0,2
83.092,70.5,23.5,36.5,13.0,2
83.196,70.5,23.5,36.5,13.0,2
83.304,70.5,23.5,36.5,13.0,2
83.392,70.5,23.5,36.5,13.0,2
83.562,70.5,23.5,36.5,13.0,2
83.602,70.5,23.5,36.5,13.0,2
83.693,70.5,23.5,36.5,13.0,2
83.798,70.5,23.5,36.5,13.0,2
83.902,70.5,23.5,36.5,13.0,2
83.993,70.5,23.5,36.5,13.0,2
84.100,70.5,23.5,36.5,13.0,2
84.203,70.5,23.5,36.5,13.0,2
84.291,70.5,23.5,36.5,13.0,2
84.399,70.5,23.5,36.5,13.0,2
84.490,70.5,23.5,36.5,13.0,2
84.597,70.6,23.5,36.5,13.0,2
84.700,70.6,23.5,36.5,13.0,2
84.787,70.6,23.5,36.5,13.0,2
84.896,70.6,23.5,36.5,13.0,2
85.061,70.6,23.5,36.5,13.0,2
85.086,70.6,23.5,36.5,13.0,2
85.193,70.6,23.5,36.5,13.0,2
85.298,70.6,23.5,36.5,13.0,2
85.388,70.6,23.5,36.5,13.0,2
85.499,70.6,23.5,36.5,13.0,2
85.585,70.6,23.5,36.5,13.0,2
85.690,70.5,23.5,36.5,13.0,2
85.794,70.5,23.5,36.5,13.0,2
85.885,70.5,23.5,36.5,13.0,2
85.990,70.5,23.5,36.5,13.0,2
86.077,70.6,23.5,36.5,13.0,2
86.185,70.6,23.4,36.5,13.0,2
86.302,70.6,23.4,36.5,13.0,2
86.379,70.6,23.4,36.5,13.0,2
86.485,70.6,23.4,36.5,13.0,2
86.592,70.6,23.4,36.5,13.0,2
86.678,70.6,23.4,36.5,13.0,2
86.785,70.6,23.4,36.5,13.0,2
86.890,70.6,23.4,36.5,13.0,2
86.978,70.6,23.4,36.5,13.0,2
87.083,70.6,23.4,36.5,13.0,2
87.175,70.5,23.4,36.5,13.0,2
87.278,70.5,23.4,36.5,13.0,2
87.385,70.5,23.4,36.5,13.0,2
87.473,70.5,23.4,36.5,13.0,2
87.579,70.5,23.4,36.5,13.0,2
87.681,70.5,23.4,36.4,13.0,2
87.774,70.5,23.4,36.4,13.0,2
87.881,70.5,23.4,36.4,13.0,2
87.983,70.5,23.4,36.4,13.0,2
88.120,70.5,23.4,36.5,13.0,2
88.223,70.5,23.4,36.5,13.0,2
88.266,70.5,23.4,36.4,13.0,2
88.380,70.5,23.4,36.4,13.0,2
88.477,70.5,23.4,36.4,13.0,2
88.632,70.5,23.4,36.4,13.0,2
88.671,70.5,23.4,36.5,13.0,2
88.780,70.5,23.4,36.5,13.0,2
88.868,70.5,23.4,36.5,13.0,2
88.973,70.5,23.4,36.5,13.0,2
89.081,70.5,23.4,36.5,13.0,2
89.168,70.5,23.4,36.5,13.0,2
89.275,70.5,23.4,36.5,13.0,2
89.380,70.5,23.4,36.5,13.0,2
89.534,70.5,23.4,36.5,13.0,2
89.571,70.5,23.4,36.5,13.0,2
89.662,70.5,23.4,36.5,13.0,2
89.771,70.5,23.4,36.5,13.0,2
89.876,70.5,23.4,36.5,13.0,2
89.982,70.5,23.4,36.5,13.0,2
90.068,70.5,23.4,36.5,13.0,2
90.174,70.5,23.4,36.5,13.0,2
90.308,70.5,23.4,36.5,13.0,2
90.414,70.5,23.4,36.5,13.0,2
90.474,70.5,23.4,36.5,13.0,2
90.561,70.5,23.4,36.5,13.0,2
90.669,70.5,23.4,36.5,13.0,2
90.897,70.5,23.4,36.5,13.0,2
90.898,70.5,23.4,36.5,13.1,2
91.140,70.5,23.4,36.5,13.1,2
91.141,70.5,23.4,36.5,13.0,2
91.160,70.6,23.4,36.5,13.1,2
91.271,70.6,23.4,36.5,13.1,2
91.363,70.6,23.4,36.5,13.1,2
91.470,70.6,23.4,36.5,13.1,2
91.572,70.6,23.4,36.5,13.1,2
91.660,70.6,23.4,36.5,13.1,2
91.827,70.6,23.5,36.5,13.1,2
91.867,70.6,23.5,36.5,13.1,2
91.977,70.6,23.5,36.5,13.1,2
92.063,70.6,23.5,36.5,13.1,2
92.154,70.6,23.5,36.5,13.1,2
92.320,70.6,23.5,36.5,13.1,2
92.361,70.6,23.5,36.5,13.1,2
92.484,70.6,23.5,36.5,13.1,2
92.558,70.6,23.5,36.5,13.1,2
92.651,70.6,23.5,36.6,13.1,2
92.772,70.6,23.5,36.6,13.1,2
92.859,70.6,23.5,36.6,13.1,2
92.962,70.6,23.5,36.6,13.1,2
93.054,70.6,23.5,36.6,13.1,2
93.163,70.6,23.5,36.6,13.1,2
93.310,70.6,23.5,36.6,13.1,2
93.352,70.6,23.5,36.6,13.1,2
93.495,70.6,23.5,36.6,13.1,2
93.546,70.6,23.5,36.6,13.1,2
93.652,70.6,23.5,36.6,13.1,2
93.777,70.6,23.5,36.6,13.1,2
93.847,70.6,23.5,36.6,13.1,2
93.953,70.6,23.5,36.6,13.1,2
94.044,70.6,23.5,36.6,13.1,2
94.150,70.6,23.5,36.6,13.1,2
94.266,70.6,23.5,36.6,13.1,2
94.344,70.6,23.5,36.6,13.1,2
94.451,70.6,23.5,36.6,13.1,2
94.555,70.6,23.5,36.6,13.1,2
94.642,70.6,23.5,36.6,13.1,2
94.814,70.6,23.6,36.6,13.1,2
94.850,70.6,23.6,36.6,13.1,2
94.941,70.6,23.6,36.6,13.1,2
95.049,70.6,23.6,36.6,13.1,2
95.139,70.6,23.6,36.6,13.1,2
95.244,70.6,23.6,36.6,13.1,2
95.346,70.6,23.6,36.6,13.1,2
95.440,70.6,23.6,36.7,13.1,2
95.542,70.6,23.6,36.6,13.1,2
95.650,70.6,23.6,36.6,13.1,2
95.738,70.6,23.6,36.6,13.1,2
95.843,70.6,23.6,36.6,13.1,2
95.948,70.6,23.6,36.7,13.1,2
96.036,70.6,23.6,36.7,13.1,2
96.142,70.6,23.6,36.7,13.1,2
96.234,70.6,23.6,36.7,13.1,2
96.340,70.6,23.6,36.6,13.1,2
96.444,70.6,23.6,36.6,13.1,2
96.534,70.6,23.6,36.6,13.1,2
96.638,70.6,23.6,36.7,13.1,2
96.744,70.6,23.6,36.7,13.1,2
96.832,70.6,23.6,36.7,13.1,2
96.942,70.6,23.6,36.7,13.0,2
97.026,70.6,23.6,36.7,13.0,2
97.135,70.6,23.6,36.7,13.0,2
97.241,70.6,23.6,36.7,13.0,2
97.327,70.6,23.6,36.7,13.0,2
97.433,70.6,23.6,36.7,13.0,2
97.542,70.6,23.6,36.7,13.0,2
97.627,70.6,23.6,36.7,13.0,2
97.733,70.6,23.6,36.7,13.0,2
97.842,70.6,23.6,36.7,13.0,2
97.929,70.6,23.6,36.7,13.0,2
98.034,70.6,23.6,36.7,13.0,2
98.139,70.6,23.6,36.7,13.0,2
98.226,70.6,23.6,36.7,13.0,2
98.335,70.6,23.6,36.7,13.0,2
98.424,70.6,23.6,36.7,13.0,2
98.529,70.6,23.6,36.6,13.0,2
98.634,70.6,23.6,36.6,13.0,2
98.722,70.6,23.6,36.6,13.0,2
98.832,70.6,23.6,36.6,13.0,2
98.935,70.7,23.6,36.6,13.0,2
99.041,70.7,23.6,36.6,13.0,2
99.127,70.7,23.6,36.6,13.0,2
99.216,70.7,23.6,36.6,13.0,2
99.371,70.7,23.6,36.6,13.0,2
99.473,70.7,23.6,36.6,13.0,2
99.519,70.7,23.6,36.6,13.0,2
99.623,70.7,23.6,36.6,13.0,2
99.728,70.7,23.6,36.6,13.0,2
99.820,70.7,23.6,36.6,13.0,2
99.924,70.7,23.6,36.6,13.0,2
100.060,70.7,23.6,36.6,13.0,2
100.167,70.7,23.6,36.6,13.0,2
100.266,70.7,23.6,36.6,13.0,2
100.331,70.7,23.6,36.6,13.0,2
100.418,70.7,23.6,36.6,13.0,2
100.524,70.7,23.6,36.6,13.0,2
100.612,70.7,23.6,36.6,13.0,2
100.835,70.6,23.6,36.6,13.0,2
100.837,70.6,23.6,36.6,13.0,2
100.910,70.6,23.6,36.6,13.0,2
101.019,70.6,23.6,36.6,13.0,2
101.114,70.6,23.6,36.6,13.0,2
101.232,70.6,23.6,36.6,13.0,2
101.323,70.6,23.6,36.6,13.0,2
101.427,70.6,23.6,36.6,13.0,2
101.562,70.6,23.6,36.6,13.0,2
101.668,70.6,23.6,36.6,13.0,2
101.707,70.6,23.6,36.6,13.0,2
101.815,70.6,23.6,36.6,13.0,2
101.924,70.6,23.6,36.6,13.0,2
102.024,70.6,23.6,36.6,13.0,2
102.117,70.6,23.6,36.6,13.0,2
102.205,70.6,23.6,36.6,13.0,2
102.313,70.7,23.6,36.6,13.0,2
102.417,70.7,23.6,36.6,13.0,2
102.572,70.7,23.6,36.6,13.0,2
102.606,70.7,23.6,36.6,13.0,2
102.745,70.7,23.6,36.6,13.0,2
102.804,70.7,23.6,36.7,13.0,2
102.907,70.7,23.6,36.7,13.0,2
103.015,70.7,23.6,36.7,13.0,2
103.103,70.7,23.6,36.7,13.0,2
103.212,70.7,23.6,36.7,13.0,2
103.315,70.7,23.6,36.7,13.0,2
103.402,70.7,23.6,36.7,13.0,2
103.567,70.7,23.6,36.7,13.0,2
103.595,70.7,23.6,36.7,13.0,2
103.702,70.7,23.6,36.7,13.0,2
103.809,70.7,23.6,36.7,13.0,2
103.898,70.7,23.6,36.7,13.0,2
104.064,70.7,23.7,36.7,13.0,2
104.106,70.7,23.7,36.8,13.0,2
104.228,70.7,23.7,36.8,13.0,2
104.301,70.7,23.7,36.8,13.0,2
104.406,70.7,23.7,36.8,13.0,2
104.514,70.7,23.7,36.8,13.0,2
104.601,70.7,23.7,36.8,13.0,2
104.692,70.7,23.7,36.8,13.0,2
104.800,70.7,23.7,36.8,13.0,2
104.904,70.7,23.7,36.8,13.0,2
105.071,70.7,23.7,36.8,13.0,2
105.096,70.7,23.7,36.8,13.0,2
105.205,70.7,23.7,36.8,13.0,2
105.291,70.7,23.7,36.8,13.0,2
105.398,70.7,23.7,36.8,13.0,2
105.519,70.7,23.8,36.8,13.0,2
105.594,70.7,23.8,36.8,13.0,2
105.696,70.7,23.8,36.8,13.0,2
105.789,70.7,23.8,36.8,13.0,2
105.895,70.7,23.8,36.8,13.0,2
106.062,70.7,23.8,36.8,13.0,2
106.085,70.7,23.8,36.9,13.0,2
106.192,70.7,23.8,36.9,13.0,2
106.298,70.7,23.8,36.9,13.0,2
106.403,70.7,23.8,36.9,13.0,2
106.570,70.7,23.8,36.9,13.0,2
106.580,70.6,23.8,36.9,13.0,2
106.691,70.6,23.8,36.9,13.1,2
106.794,70.6,23.8,36.9,13.1,2
106.882,70.6,23.8,36.9,13.1,2
106.994,70.6,23.8,36.9,13.1,2
107.095,70.6,23.8,36.9,13.1,2
107.183,70.6,23.8,36.9,13.1,2
107.288,70.6,23.8,36.9,13.1,2
107.393,70.6,23.8,36.9,13.1,2
107.486,70.6,23.8,36.9,13.1,2
107.589,70.6,23.9,36.9,13.1,2
107.681,70.6,23.9,36.9,13.1,2
107.787,70.6,23.9,37.0,13.1,2
107.888,70.6,23.9,37.0,13.0,2
107.980,70.6,23.9,37.0,13.0,2
108.088,70.6,23.9,37.0,13.0,2
108.190,70.6,23.9,37.0,13.0,2
108.277,70.7,23.9,37.0,13.0,2
108.386,70.7,23.9,37.0,13.0,2
108.490,70.7,23.9,37.0,13.0,2
108.578,70.7,23.9,37.0,13.0,2
108.684,70.7,23.9,37.0,13.0,2
108.778,70.7,23.9,37.0,13.0,2
108.879,70.7,23.9,37.0,13.0,2
108.985,70.7,23.9,37.0,13.0,2
109.073,70.7,24.0,37.0,13.0,2
109.181,70.7,24.0,37.0,13.1,2
109.284,70.7,24.0,37.0,13.1,2
109.374,70.7,24.0,37.0,13.0,2
109.479,70.7,24.0,37.0,13.1,2
109.617,70.7,24.0,37.1,13.1,2
109.721,70.7,24.0,37.1,13.1,2
109.823,70.7,24.0,37.1,13.1,2
109.866,70.7,24.0,37.1,13.1,2
109.975,70.7,24.0,37.1,13.1,2
110.084,70.7,24.0,37.1,13.1,2
110.170,70.7,24.0,37.1,13.1,2
110.272,70.7,24.0,37.1,13.1,2
110.376,70.7,24.0,37.1,13.1,2
110.470,70.7,24.0,37.1,13.0,2
110.578,70.7,24.0,37.1,13.0,2
110.679,70.7,24.0,37.1,13.0,2
110.770,70.7,24.0,37.1,13.0,2
110.876,70.7,24.0,37.1,13.0,2
111.021,70.7,24.0,37.1,13.0,2
111.067,70.7,24.0,37.1,13.0,2
111.172,70.7,24.0,37.1,13.0,2
111.265,70.7,24.0,37.1,13.0,2
111.370,70.7,24.0,37.1,13.0,2
111.479,70.7,24.0,37.1,13.0,2
111.569,70.7,24.0,37.1,13.0,2
111.675,70.7,24.0,37.1,13.1,2
111.824,70.7,24.0,37.2,13.1,2
111.860,70.7,24.0,37.2,13.1,2
111.971,70.7,24.1,37.3,13.1,2
112.078,70.8,24.1,37.3,13.1,2
112.166,70.8,24.1,37.4,13.1,2
112.266,70.8,24.1,37.5,13.2,2
112.360,70.8,24.1,37.5,13.2,2
112.523,70.8,24.2,37.6,13.2,2
112.567,70.8,24.2,37.6,13.2,2
112.660,70.8,24.2,37.7,13.3,2
112.770,70.8,24.3,37.7,13.3,2
112.867,70.8,24.3,37.8,13.3,2
112.988,70.9,24.3,37.8,13.3,2
113.111,70.9,24.3,37.8,13.3,2
113.168,70.9,24.4,37.8,13.3,2
113.307,70.9,24.4,37.9,13.4,2
113.408,70.9,24.4,37.9,13.4,2
113.513,70.9,24.4,37.9,13.4,2
113.560,70.9,24.5,37.9,13.4,2
113.664,70.9,24.5,37.9,13.4,2
113.769,70.9,24.5,37.9,13.4,2
113.861,70.9,24.5,37.9,13.4,2
114.057,70.9,24.5,37.9,13.4,2
114.060,70.9,24.5,37.9,13.4,2
114.160,70.9,24.5,38.0,13.5,2
114.265,70.9,24.5,38.0,13.5,2
114.362,70.9,24.5,38.0,13.5,2
114.462,70.9,24.5,38.0,13.5,2
114.554,70.9,24.5,38.0,13.5,2
114.656,70.9,24.5,38.0,13.5,2
114.824,70.9,24.5,38.0,13.5,2
114.848,70.9,24.5,38.0,13.5,2
114.956,70.9,24.5,38.0,13.5,2
115.061,70.9,24.5,38.0,13.5,2
115.151,70.9,24.5,38.0,13.5,2
115.313,70.9,24.5,38.0,13.5,2
115.364,70.8,24.5,38.0,13.5,1
115.485,70.8,24.5,38.0,13.6,1
115.555,70.8,24.5,38.0,13.6,1
115.646,70.8,24.5,38.0,13.6,1
115.811,70.8,24.5,38.0,13.6,1
115.853,70.8,24.5,38.0,13.6,1
115.945,70.8,24.5,38.0,13.6,1
116.052,70.8,24.5,38.0,13.6,1
116.157,70.8,24.5,38.0,13.6,1
116.318,70.8,24.5,38.0,13.6,1
116.347,70.8,24.4,38.0,13.6,1
116.455,70.8,24.4,38.0,13.6,1
116.546,70.8,24.4,38.0,13.6,1
116.654,70.8,24.4,38.0,13.6,1
116.740,70.8,24.4,38.0,13.6,1
116.846,70.8,24.4,38.0,13.6,1
116.951,70.8,24.4,38.0,13.6,1
117.041,70.7,24.4,38.0,13.6,1
117.148,70.7,24.4,37.9,13.6,1
117.315,70.7,24.4,37.9,13.6,1
117.336,70.7,24.4,37.9,13.6,1
117.447,70.7,24.4,37.9,13.6,1
117.550,70.7,24.4,37.9,13.6,1
117.640,70.7,24.4,37.9,13.6,1
117.808,70.7,24.4,37.9,13.6,1
117.831,70.7,24.4,37.9,13.6,2
117.944,70.7,24.3,37.8,13.6,2
118.047,70.7,24.3,37.8,13.6,2
118.136,70.7,24.3,37.8,13.6,2
118.244,70.6,24.3,37.8,13.6,2
118.344,70.6,24.3,37.8,13.6,2
118.438,70.6,24.3,37.8,13.6,2
118.541,70.6,24.3,37.8,13.6,2
118.646,70.6,24.3,37.8,13.6,2
118.736,70.6,24.3,37.8,13.5,2
118.841,70.6,24.3,37.8,13.5,2
118.928,70.6,24.3,37.8,13.5,2
119.035,70.6,24.2,37.7,13.6,2
119.141,70.6,24.2,37.7,13.5,2
119.228,70.6,24.2,37.7,13.6,2
119.331,70.6,24.2,37.7,13.6,2
119.442,70.6,24.2,37.7,13.6,2
119.531,70.6,24.2,37.7,13.6,2
119.634,70.6,24.2,37.7,13.6,2
119.726,70.6,24.2,37.7,13.6,2
119.833,70.6,24.2,37.7,13.6,2
119.932,70.6,24.2,37.7,13.6,2
120.026,70.6,24.2,37.7,13.6,2
120.131,70.6,24.2,37.7,13.6,2
120.233,70.6,24.2,37.8,13.6,2
120.321,70.6,24.2,37.8,13.6,2
120.434,70.6,24.2,37.8,13.6,2
120.540,70.6,24.2,37.8,13.6,2
120.629,70.6,24.2,37.8,13.6,2
120.736,70.6,24.2,37.8,13.6,2
120.868,70.6,24.2,37.8,13.6,2
120.976,70.6,24.2,37.8,13.6,2
121.078,70.6,24.2,37.8,13.6,2
121.120,70.6,24.2,37.8,13.6,2
121.230,70.6,24.2,37.8,13.6,2
121.336,70.6,24.2,37.8,13.6,2
121.422,70.6,24.2,37.8,13.6,2
121.530,70.5,24.2,37.8,13.6,2
121.634,70.5,24.2,37.8,13.6,2
121.719,70.5,24.2,37.8,13.6,2
121.829,70.5,24.2,37.8,13.7,2
121.931,70.5,24.2,37.8,13.7,2
122.018,70.5,24.2,37.8,13.7,2
122.126,70.5,24.2,37.8,13.7,2
122.287,70.5,24.2,37.8,13.7,2
122.315,70.5,24.2,37.8,13.7,2
122.425,70.5,24.2,37.8,13.7,2
122.516,70.5,24.2,37.8,13.7,2
122.620,70.5,24.2,37.8,13.7,2
122.713,70.5,24.2,37.8,13.7,2
122.817,70.5,24.1,37.9,13.7,2
122.918,70.5,24.1,37.9,13.7,2
123.053,70.5,24.1,37.9,13.7,2
123.164,70.5,24.1,37.9,13.7,2
123.263,70.5,24.1,37.9,13.7,2
123.309,70.5,24.1,37.9,13.7,2
123.416,70.5,24.1,37.9,13.7,2
123.520,70.5,24.1,37.9,13.7,2
123.609,70.5,24.1,37.9,13.7,2
123.775,70.5,24.1,37.9,13.8,2
123.818,70.5,24.1,37.9,13.8,2
123.910,70.5,24.1,37.9,13.8,2
124.015,70.5,24.1,37.9,13.8,2
124.104,70.5,24.1,37.9,13.8,2
124.213,70.5,24.1,37.9,13.8,2
124.314,70.5,24.1,37.9,13.8,2
124.404,70.5,24.1,37.9,13.8,2
124.573,70.5,24.1,37.9,13.8,2
124.612,70.5,24.1,37.9,13.8,2
124.736,70.5,24.1,37.9,13.8,2
124.857,70.5,24.1,37.9,13.8,2
124.915,70.5,24.1,37.9,13.8,2
125.016,70.5,24.1,38.0,13.8,2
125.107,70.4,24.1,38.0,13.8,2
125.227,70.4,24.1,38.0,13.8,2
125.301,70.4,24.1,38.0,13.8,2
125.407,70.4,24.1,38.0,13.8,2
125.511,70.4,24.1,38.0,13.9,2
125.601,70.4,24.1,38.0,13.9,2
125.715,70.4,24.1,38.0,13.9,2
125.799,70.4,24.1,38.0,13.9,2
125.903,70.3,24.1,38.0,13.9,2
